ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-12-13,80.87091075846257,-335.46538802177355,352.44804365905065,80.87091075846257,80.87091075846257,-78.36840714889972,-78.36840714889972,-78.36840714889972,-80.04193674090475,-80.04193674090475,-80.04193674090475,1.6735295920050306,1.6735295920050306,1.6735295920050306,0.0,0.0,0.0,2.502503609562851
2021-12-14,79.51059803858524,-346.5687813273719,339.7070050026188,79.51059803858524,79.51059803858524,-64.13421929615268,-64.13421929615268,-64.13421929615268,-80.04193674090475,-80.04193674090475,-80.04193674090475,15.907717444752056,15.907717444752056,15.907717444752056,0.0,0.0,0.0,15.376378742432564
2021-12-15,78.15028531870792,-332.06829153341806,330.9916104290005,78.15028531870792,78.15028531870792,-73.10982806342109,-73.10982806342109,-73.10982806342109,-80.04193674090475,-80.04193674090475,-80.04193674090475,6.932108677483654,6.932108677483654,6.932108677483654,0.0,0.0,0.0,5.0404572552868245
2021-12-16,76.78997259883057,-356.8358978923488,312.29199590733003,76.78997259883057,76.78997259883057,-80.12454675137924,-80.12454675137924,-80.12454675137924,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.0826100104745042,-0.0826100104745042,-0.0826100104745042,0.0,0.0,0.0,-3.3345741525486687
2021-12-17,75.42965987895339,-345.8441205988071,353.32604759665804,75.42965987895339,75.42965987895339,-80.49421617120653,-80.49421617120653,-80.49421617120653,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.4522794303017839,-0.4522794303017839,-0.4522794303017839,0.0,0.0,0.0,-5.064556292253144
2021-12-18,74.06934715907606,-347.98253802894965,309.08082142958784,74.06934715907606,74.06934715907606,-92.88013869538058,-92.88013869538058,-92.88013869538058,-80.04193674090475,-80.04193674090475,-80.04193674090475,-12.838201954475842,-12.838201954475842,-12.838201954475842,0.0,0.0,0.0,-18.81079153630452
2021-12-19,72.70903443919873,-381.1311196936201,335.03908827240906,72.70903443919873,72.70903443919873,-91.18220105989067,-91.18220105989067,-91.18220105989067,-80.04193674090475,-80.04193674090475,-80.04193674090475,-11.140264318985924,-11.140264318985924,-11.140264318985924,0.0,0.0,0.0,-18.47316662069194
2021-12-20,71.34872171932155,-352.55954355211423,339.496006086507,71.34872171932155,71.34872171932155,-78.36840714887687,-78.36840714887687,-78.36840714887687,-80.04193674090475,-80.04193674090475,-80.04193674090475,1.6735295920278734,1.6735295920278734,1.6735295920278734,0.0,0.0,0.0,-7.019685429555324
2021-12-21,69.98840899944422,-332.2945595017772,313.87951155511337,69.98840899944422,69.98840899944422,-64.1342192961551,-64.1342192961551,-64.1342192961551,-80.04193674090475,-80.04193674090475,-80.04193674090475,15.907717444749652,15.907717444749652,15.907717444749652,0.0,0.0,0.0,5.854189703289123
2021-12-22,68.62809627956689,-337.9434880818408,330.09278546204126,68.62809627956689,68.62809627956689,-73.10982806342572,-73.10982806342572,-73.10982806342572,-80.04193674090475,-80.04193674090475,-80.04193674090475,6.932108677479011,6.932108677479011,6.932108677479011,0.0,0.0,0.0,-4.481731783858834
2021-12-23,67.26778355968956,-347.7988280940787,318.7198645843968,67.26778355968956,67.26778355968956,-80.124546751375,-80.124546751375,-80.124546751375,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.08261001047024633,-0.08261001047024633,-0.08261001047024633,0.0,0.0,0.0,-12.856763191685431
2021-12-24,65.90747083981222,-367.04608160028175,328.3077574693066,65.90747083981222,65.90747083981222,-80.49421617119695,-80.49421617119695,-80.49421617119695,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.45227943029220846,-0.45227943029220846,-0.45227943029220846,0.0,0.0,0.0,-14.586745331384734
2021-12-25,64.54715811993503,-366.36685058843386,303.98584323766914,64.54715811993503,64.54715811993503,-92.88013869538356,-92.88013869538356,-92.88013869538356,-80.04193674090475,-80.04193674090475,-80.04193674090475,-12.83820195447883,-12.83820195447883,-12.83820195447883,0.0,0.0,0.0,-28.33298057544853
2021-12-26,63.186845400057706,-356.01368560937664,292.7832846912457,63.186845400057706,63.186845400057706,-91.18220105988452,-91.18220105988452,-91.18220105988452,-80.04193674090475,-80.04193674090475,-80.04193674090475,-11.14026431897977,-11.14026431897977,-11.14026431897977,0.0,0.0,0.0,-27.995355659826814
2021-12-27,61.82653268018038,-356.775578068283,305.7163223738107,61.82653268018038,61.82653268018038,-78.368407148868,-78.368407148868,-78.368407148868,-80.04193674090475,-80.04193674090475,-80.04193674090475,1.673529592036743,1.673529592036743,1.673529592036743,0.0,0.0,0.0,-16.541874468687624
2021-12-28,60.46621996030305,-329.7127732408094,350.7153700515919,60.46621996030305,60.46621996030305,-64.13421929614725,-64.13421929614725,-64.13421929614725,-80.04193674090475,-80.04193674090475,-80.04193674090475,15.907717444757496,15.907717444757496,15.907717444757496,0.0,0.0,0.0,-3.6679993358442005
2021-12-29,59.105907240425715,-358.5108755851104,336.9619259349036,59.105907240425715,59.105907240425715,-73.10982806343038,-73.10982806343038,-73.10982806343038,-80.04193674090475,-80.04193674090475,-80.04193674090475,6.932108677474367,6.932108677474367,6.932108677474367,0.0,0.0,0.0,-14.00392082300467
2021-12-30,57.74559452054853,-356.80685062759034,303.2694299741502,57.74559452054853,57.74559452054853,-80.12454675136577,-80.12454675136577,-80.12454675136577,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.08261001046101994,-0.08261001046101994,-0.08261001046101994,0.0,0.0,0.0,-22.37895223081724
2021-12-31,56.3852818006712,-342.49292586096084,333.7689914623436,56.3852818006712,56.3852818006712,-80.49421617120933,-80.49421617120933,-80.49421617120933,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.4522794303045966,-0.4522794303045966,-0.4522794303045966,0.0,0.0,0.0,-24.10893437053813
2022-01-01,55.02496908079387,-372.52970954314435,298.7108610574221,55.02496908079387,55.02496908079387,-92.88013869539226,-92.88013869539226,-92.88013869539226,-80.04193674090475,-80.04193674090475,-80.04193674090475,-12.838201954487515,-12.838201954487515,-12.838201954487515,0.0,0.0,0.0,-37.85516961459839
2022-01-02,53.66465636091654,-415.9451008506357,286.9049637271696,53.283082264258695,53.96109629225365,-91.18220105987835,-91.18220105987835,-91.18220105987835,-80.04193674090475,-80.04193674090475,-80.04193674090475,-11.140264318973616,-11.140264318973616,-11.140264318973616,0.0,0.0,0.0,-37.517544698961814
2022-01-03,52.30434364103935,-368.4935352659502,323.21525855768004,51.0141033878062,53.228921666913834,-78.36840714893071,-78.36840714893071,-78.36840714893071,-80.04193674090475,-80.04193674090475,-80.04193674090475,1.6735295919740318,1.6735295919740318,1.6735295919740318,0.0,0.0,0.0,-26.064063507891362
2022-01-04,50.944030921162025,-354.1082776689368,333.1802417564511,48.66127107961208,52.96837818451139,-64.13421929616153,-64.13421929616153,-64.13421929616153,-80.04193674090475,-80.04193674090475,-80.04193674090475,15.90771744474321,15.90771744474321,15.90771744474321,0.0,0.0,0.0,-13.190188374999508
2022-01-05,49.5837182012847,-357.93465039873814,351.18070019429945,45.61480159096924,52.69611819821139,-73.10982806344943,-73.10982806344943,-73.10982806344943,-80.04193674090475,-80.04193674090475,-80.04193674090475,6.932108677455313,6.932108677455313,6.932108677455313,0.0,0.0,0.0,-23.52610986216473
2022-01-06,48.22340548140736,-402.00658997643256,315.9501793954518,43.287776282653645,52.715273035147796,-80.12454675138471,-80.12454675138471,-80.12454675138471,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.08261001047997374,-0.08261001047997374,-0.08261001047997374,0.0,0.0,0.0,-31.90114126997735
2022-01-07,46.863092761530034,-374.0279487307151,315.15997557321685,40.470102443065265,52.97009007563238,-80.49421617122172,-80.49421617122172,-80.49421617122172,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.45227943031698203,-0.45227943031698203,-0.45227943031698203,0.0,0.0,0.0,-33.63112340969169
